X,Y,Yaw
3.257203,-0.633643,-56.965205050324826
3.259052,-0.63624,-56.93428219917431
3.258515,-0.637185,-56.78793620522792
3.260865,-0.640284,-56.67375357171024
3.264145,-0.644181,-56.561783582740354
3.266639,-0.647604,-56.553073995706576
3.266171,-0.648224,-56.43043465746611
3.268863,-0.651313,-56.40951872582716
3.271927,-0.655271,-56.37472741891748
3.274937,-0.65878,-56.32050177971021
3.277249,-0.661688,-56.23232783066542
3.27674,-0.661908,-56.10911946246564
3.280274,-0.665861,-56.12810787512929
3.282915,-0.66905,-56.148973443994166
3.285499,-0.671604,-56.08871359525909
3.287549,-0.673878,-55.96912176398084
3.286885,-0.673757,-55.7545467105692
3.290152,-0.677515,-55.52758478168607
3.292369,-0.680505,-55.34432329572465
3.295076,-0.683889,-55.222435927368025
3.296131,-0.686365,-55.4163634061081
3.295205,-0.686547,-55.253085640382416
3.295746,-0.688343,-55.28871262636579
3.295987,-0.690093,-55.3783087253566
3.297604,-0.692979,-55.43418385509581
3.298497,-0.69542,-55.4875170588126
3.297403,-0.69607,-55.531726147633535
3.299331,-0.699472,-55.647785705988206
3.300404,-0.702432,-55.843117023921785
3.299248,-0.703353,-56.03160384350426
3.303519,-0.709414,-56.68137532952058
3.302167,-0.710379,-56.883213709290914
3.304027,-0.714364,-57.064569706827726
3.304618,-0.717568,-57.31379137697312
3.306654,-0.721871,-57.56400295673884
3.30811,-0.725969,-57.86908565373196
3.306296,-0.726826,-57.98346586058196
3.308344,-0.731205,-58.10100453706199
3.309051,-0.734679,-58.26591364620436
3.311669,-0.739946,-58.51239008667664
3.311745,-0.74276,-58.60564375005853
3.309721,-0.743409,-58.71515000876672
3.310862,-0.74687,-58.691261224028224
3.311156,-0.749639,-58.69246017453407
3.31211,-0.752341,-58.57461167743904
3.312712,-0.755354,-58.622878973214014
3.310648,-0.755718,-58.71543813208622
3.31389,-0.76136,-58.74237424142014
3.31443,-0.764414,-58.854659479438176
3.316108,-0.768385,-58.871902664845805
3.316636,-0.771174,-58.78633314283075
3.314668,-0.77143,-58.89061247666934
3.315797,-0.774792,-58.894388901474905
3.31725,-0.778553,-58.88367555411008
3.319237,-0.782668,-58.85951248940352
3.320475,-0.786296,-58.99139160006164
3.318657,-0.786577,-59.19224602458389
3.320927,-0.790868,-59.36901126652792
3.322045,-0.794323,-59.45691691658933
3.324328,-0.798879,-59.38089462651586
3.325952,-0.803082,-59.28516911517827
3.323864,-0.803282,-59.354963715711406
3.32617,-0.808251,-59.259289792564616
3.326929,-0.811798,-59.19315483337035
3.3292,-0.816761,-59.07952745355517
