X,Y,Yaw
3.213355,-1.769547,-51.67643764755649
3.212788,-1.773227,-51.680452432962745
3.212359,-1.776925,-51.6946269526304
3.2054008,-1.7748490000000001,-51.55675299537572
3.1984426,-1.7727730000000002,-51.585775549126836
3.1914844,-1.770697,-51.73985882857794
3.1845262,-1.768621,-51.81456001751204
3.177568,-1.766545,-51.64472474775856
3.17668,-1.77018,-51.708302809219134
3.170937,-1.772227,-51.756871662254966
3.170175,-1.775964,-51.87796548768591
3.169528,-1.779723,-52.01332977674034
3.164036,-1.781869,-52.08081725147142
3.163381,-1.785537,-52.19887686570208
3.158147,-1.787448,-52.11821712324564
3.157477,-1.790949,-52.16826794222524
3.156883,-1.794399,-52.19707313087809
3.151721,-1.796464,-52.1837106726319
3.151126,-1.799902,-52.22407453288447
3.144423,-1.801469,-52.22130711071456
3.14377,-1.804951,-52.29507600168313
3.143229,-1.80848,-52.37675310306857
3.13663,-1.810111,-52.3474725940903
3.136047,-1.813684,-52.438095255752096
3.132261,-1.816479,-52.46482797391933
3.131609,-1.820047,-52.57693458708313
3.130941,-1.823555,-52.68563584225604
3.126922,-1.826246,-52.69493729459619
3.126015,-1.82949,-52.72472589962764
3.120274,-1.83129,-52.61887221646632
3.119113,-1.834229,-52.55138991795858
3.117928,-1.837073,-52.46003972379884
3.112815,-1.838938,-52.30251780469113
3.111509,-1.841705,-52.21580842587584
3.106861,-1.84382,-52.11517317379231
3.105503,-1.846649,-52.097160886672064
3.104179,-1.849535,-52.12730264086914
3.099794,-1.851908,-52.16369399183334
3.098368,-1.85484,-52.25696082622321
3.093783,-1.857199,-52.30595877983818
3.092197,-1.860007,-52.36820636489075
3.090609,-1.862703,-52.3873079639728
3.086132,-1.86481,-52.3290666162946
3.084426,-1.86725,-52.26312213072407
3.08074,-1.869475,-52.17921152937465
3.078932,-1.871717,-52.06102326574694
3.077119,-1.873899,-51.93153640706485
3.072881,-1.875724,-51.800117057370336
3.070951,-1.877879,-51.69481534825132
3.067127,-1.87995,-51.6417354093879
3.065124,-1.882226,-51.61496559448869
3.063107,-1.884562,-51.63295705016984
3.058968,-1.886761,-51.70262655193657
3.056789,-1.889155,-51.79085864549646
3.053021,-1.891537,-51.88249345513757
3.050635,-1.893875,-51.982489368092416
3.048171,-1.896155,-52.06909843019914
3.044401,-1.898384,-52.12082639440065
3.041718,-1.900528,-52.17431938489671
3.037098,-1.902367,-52.19722588867474
3.034065,-1.904369,-52.26144899599336
3.030864,-1.906286,-52.336242955809325
3.0258,-1.907878,-52.36377718259546
3.022269,-1.909566,-52.4131828519383
3.017742,-1.911101,-52.37203803218417
3.013973,-1.91243,-52.30415197457394
3.010129,-1.91355,-52.15485446678217
3.00489,-1.914392,-51.8830939611796
3.000912,-1.915197,-51.59668235041136
2.996168,-1.91598,-51.252097539836015
2.99207,-1.916765,-50.9772355734704
2.987945,-1.917666,-50.770707883754746
2.982999,-1.918863,-50.66733665844362
2.97889,-1.920126,-50.6337844183825
2.973962,-1.921631,-50.65528975676096
2.96991,-1.923271,-50.79073988291395
2.965872,-1.925033,-50.99067810500188
2.960823,-1.926865,-51.18782083314651
2.956697,-1.928637,-51.42833983606391
2.951761,-1.930372,-51.606734599395416
2.947514,-1.931881,-51.770281027776825
2.943221,-1.933223,-51.88312728548528
2.938096,-1.934565,-51.93554295155182
2.9337,-1.935672,-51.98810142584238
2.928216,-1.936858,-52.0616660446176
2.923819,-1.937897,-52.10876991730841
2.919457,-1.93894,-52.16176929700072
2.914582,-1.940222,-52.20212132203716
2.910286,-1.941291,-52.24588197748661
2.905428,-1.942565,-52.25466396725138
2.901152,-1.943663,-52.27594636942094
2.896892,-1.944782,-52.28494428334307
2.892114,-1.946171,-52.267725662566434
2.887865,-1.947357,-52.24048620481739
2.883173,-1.948817,-52.20913321010401
2.878936,-1.950125,-52.17275546789988
2.874701,-1.951536,-52.16493896833844
2.870136,-1.953344,-52.2242441414473
2.865844,-1.954975,-52.29037504398607
2.860995,-1.956831,-52.38811193944369
2.856618,-1.958627,-52.52529567282044
2.852128,-1.960513,-52.72053017545452
2.847363,-1.962702,-52.9719494156161
2.842724,-1.964755,-53.25398432259955
2.837751,-1.967117,-53.53453253532262
2.832977,-1.969246,-53.84896747171334
2.828123,-1.971357,-54.157748113512085
2.82264,-1.973552,-54.42038616860803
2.817623,-1.975588,-54.685315927290254
2.812509,-1.977779,-54.895557658926826
2.807361,-1.979732,-55.11326433458252
2.80212,-1.981617,-55.31293623529077
2.796421,-1.983571,-55.45236468673829
2.79093,-1.985328,-55.63024252625214
2.784923,-1.98716,-55.770088728549744
2.779213,-1.988709,-55.89536451262438
2.773409,-1.990135,-55.98501370288358
2.767148,-1.991641,-55.99544558592813
2.761227,-1.992897,-56.01996294544955
2.755202,-1.994431,-56.04057798204517
2.749246,-1.99568,-56.07092019916955
2.743289,-1.996952,-56.12453138698544
2.737458,-1.998674,-56.22809844846189
2.731534,-2.000016,-56.32928999049507
2.725231,-2.001616,-56.4317669935085
2.719329,-2.002986,-56.54637063612949
2.713462,-2.004344,-56.64792201084312
2.707437,-2.005992,-56.72074251014644
2.701657,-2.007328,-56.77346746445532
2.695858,-2.008934,-56.80079217485483
2.690154,-2.010176,-56.79510067702719
2.684412,-2.011345,-56.7810228949689
2.678287,-2.012729,-56.77720585480712
2.672413,-2.013775,-56.77737925977407
2.666335,-2.015047,-56.77568862299195
2.660273,-2.015967,-56.80931921055498
2.654133,-2.016821,-56.85869914764757
2.648545,-2.0169523333333337,-56.83195491369515
2.642957,-2.0170836666666667,-56.648369400614015
2.637369,-2.017215,-57.0387167868882
2.630894,-2.017926,-57.08448986590246
2.623534,-2.018667,-57.59279677905823
2.617283,-2.019256,-57.60998890523224
2.611068,-2.019775,-57.61608550561874
2.603898,-2.020551,-57.895486537375504
2.597832,-2.021045,-57.91909401653442
2.591431,-2.021581,-58.148079012099565
2.585234,-2.022173,-58.352207190616696
2.579459,-2.022728,-58.44643492813416
2.572585,-2.023632,-58.81098571504076
2.566969,-2.024162,-58.92148535280975
2.56022,-2.025197,-59.19967838049711
2.55477,-2.025581,-59.26727664910072
2.549399,-2.025856,-59.30954634487987
2.542632,-2.026623,-59.48236552335272
2.537427,-2.02676,-59.49048589773304
2.530646,-2.027604,-59.61495090960944
2.525585,-2.027658,-59.60429934945972
2.520594,-2.027651,-59.584814751399705
2.513123,-2.027788,-59.545126035925605
2.508342,-2.027789,-59.51723122679708
2.502559,-2.028236,-59.54040608742719
2.496964,-2.028558,-59.55185202343644
2.492454,-2.028506,-59.50653330668825
2.485896,-2.028804,-59.49370931384697
2.481591,-2.028786,-59.45249274550694
2.475123,-2.028888,-59.44923081255128
2.470971,-2.028903,-59.44908693640405
2.466877,-2.02891,-59.47871037727169
2.459213,-2.029271,-59.609049884860426
2.455015,-2.029298,-59.728856242400575
2.447225,-2.029468,-59.91301742741558
2.442944,-2.029468,-60.07293309837837
2.43866,-2.029426,-60.243178284557054
2.430739,-2.029716,-60.45325047416675
2.4264,-2.0296,-60.64078067344872
2.4222185,-2.029508,-60.31691128909659
2.418037,-2.029416,-60.84849772123913
2.413701,-2.02914,-61.02078990930855
2.409401,-2.028699,-61.15283906970294
2.401809,-2.028618,-61.2072774758871
2.397533,-2.027809,-61.20758130106768
2.391396,-2.026964,-61.131077087229166
2.385575,-2.02593,-61.01712316964144
2.381445,-2.024687,-60.88618089165905
2.373632,-2.023176,-60.77190036719041
2.369603,-2.021872,-60.66805107116445
2.361786,-2.020413,-60.554756788859656
2.357824,-2.019128,-60.49354029296212
2.353951,-2.017867,-60.45087596828536
2.346735,-2.016606,-60.42228472471422
2.342959,-2.015396,-60.41223743055824
2.339254,-2.014181,-60.41111032885622
2.331875,-2.012914,-60.375629550311714
2.328225,-2.011644,-60.373718516392216
2.320764,-2.010221,-60.33431714855974
2.317187,-2.008854,-60.32871185805955
2.311144,-2.007181,-60.26007932058105
2.305491,-2.005426,-60.22269893399204
2.30213,-2.003977,-60.22953348719034
2.294405,-2.002209,-60.21612707677178
2.29115,-2.000714,-60.23491540387761
2.283355,-1.998938,-60.20906256122285
2.280298,-1.997429,-60.2279995535194
2.27741,-1.99589,-60.24137046584333
2.2733975,-1.994831,-60.4380899048445
2.269385,-1.993772,-60.20738306846132
2.266651,-1.992125,-60.22438616382798
2.260885,-1.99014,-60.22188463672421
2.255524,-1.988088,-60.24412372209517
2.253,-1.986251,-60.30131674428681
2.246777,-1.984,-60.34189483230912
2.244441,-1.982116,-60.40272868438572
2.238468,-1.97991,-60.39651692466797
2.236358,-1.977986,-60.40959061549356
2.234426,-1.976016,-60.3919099947162
2.2302475,-1.974701,-60.301549469365256
2.226069,-1.973386,-60.292151007001145
2.224246,-1.971332,-60.28163399490311
2.2186475,-1.969761,-60.15049398753987
2.213049,-1.96819,-60.163707707178986
2.211175,-1.966048,-60.22670728042782
2.209384,-1.963856,-60.32711194973566
2.20437,-1.962288,-60.08204839919988
2.199356,-1.96072,-60.37853418650935
2.197558,-1.958366,-60.48232663266131
2.191961,-1.955589,-60.48767689544
2.186863,-1.952724,-60.48281281937299
2.185163,-1.95008,-60.49556081482261
2.1803565000000003,-1.9481845,-60.11068612534216
2.17555,-1.946289,-60.3943972284358
2.173787,-1.943539,-60.382624441703534
2.16934,-1.941602,-60.03848844237634
2.164893,-1.939665,-60.28153531538836
2.163096,-1.936759,-60.23644972661866
2.161298,-1.933711,-60.19008698903216
2.155109,-1.929675,-60.16165350179182
2.151376,-1.9277730000000002,-60.00405820302985
2.147643,-1.925871,-60.10112019152193
2.140767,-1.9237552,-60.48749451265808
2.1338909999999998,-1.9216394,-60.37561797250257
2.127015,-1.9195236,-60.45187091788516
2.120139,-1.9174078,-60.57227766058419
2.113263,-1.915292,-59.614277355227536
2.109479,-1.911575,-59.57578931056904
2.106607,-1.907771,-59.51455450245545
2.102742,-1.903882,-59.46673451086483
2.10013,-1.900032,-59.37216098563617
2.097364,-1.897163,-59.631071895737854
2.094766,-1.894257,-59.847534036427504
2.092612,-1.890443,-59.761241368940205
2.089287,-1.88793,-60.01143502743999
2.087307,-1.884102,-59.94870697245243
